force_mean,force_std,force_variance,force_min,force_max,torque_mean,torque_std,torque_variance,torque_min,torque_max,max_force_rate,mean_force_rate,max_torque_rate,mean_torque_rate,force_jerk_rms,torque_jerk_rms,force_jerk_max,torque_jerk_max,force_reversals,torque_reversals,pct_extreme_force,pct_extreme_torque,time_extreme_force,time_extreme_torque,force_total_variation,torque_total_variation,n_steps,n_commands,duration,original_steps,compression_ratio
8.981502100000442,4.140281603808047,17.141931758831337,0.6787938129248153,14.720302898011422,-0.0015655718079803475,0.11020667476506216,0.012145511162772188,-0.3070634285220532,0.23565058764057834,44.41841430140885,9.472696601221385,30.70634285220532,6.85963497358069,168.7758419026925,115.24468789905474,317.27438786720603,227.45439149781717,40,31,13.953488372093023,0.0,0.8400000000000001,0,107.42037945785052,5.450327757665051,43,43,5.87,588,13.674418604651162
7.689026264542413,4.0832278395245005,16.672749589467923,2.030521093017808,14.22233671300734,-0.025171483643355613,0.11410630620465544,0.013020249115670589,-0.3014021923052989,0.25433677028679536,36.09654517525498,5.342418191057345,30.14021923052989,7.504519553099621,104.80044134033017,123.4684992966556,257.83246553753554,223.2608831891103,38,29,9.75609756097561,0.0,0.56,0,57.69811646341933,5.785065926744581,41,41,5.59,560,13.658536585365853
8.63358395195098,4.2643255197252765,18.18447213818025,1.7365452221915902,14.659224515502745,-0.01892903190878134,0.14308423307791293,0.020473097755494513,-0.3111393634006282,0.3145219253883458,31.435853959074834,7.551450812631669,31.452192538834577,9.231661158950098,134.65748757565026,151.86857152719293,224.54181399339166,232.97920399136723,38,27,19.51219512195122,0.0,1.12,0,81.55566877642202,7.114732472651856,41,41,5.59,560,13.658536585365853
8.123598660041939,4.321973143448476,18.6794518526899,0.4818103826143791,14.583350989327096,-0.008931521081729735,0.1378966394825615,0.019015483180583537,-0.3109278934163364,0.30335950431288006,41.51049759246156,6.211474984019307,31.09278934163364,8.762888871742017,119.6255097856926,145.8525832833962,296.5035542318683,230.31695808617508,36,27,15.384615384615385,0.0,0.8400000000000001,0,63.7297333360381,6.361895514133983,39,39,5.309999999999999,532,13.64102564102564
7.610379482877324,4.616203840097464,21.309337893330575,0.7109736548942007,14.58819294049823,-0.00827965376172069,0.12217869803567795,0.014927634253693376,-0.2794472660167676,0.31271599698420094,46.107552677067815,7.283536995706003,31.271599698420093,7.988506363931964,138.68287034132044,127.6269217282328,329.3396619790558,231.64147924755622,38,24,9.75609756097561,0.0,0.56,0,78.66219955362484,6.085057502895486,41,41,5.59,560,13.658536585365853
8.908558350341316,4.109044217575074,16.884244381987155,1.4963634505038694,14.639876650922231,0.0005316688077492132,0.11821775460271827,0.013975437503308517,-0.22203295519011665,0.2762710559269914,47.69349704660135,8.624963409133242,27.62710559269914,7.904849726438305,155.01461702036443,123.17087019205664,340.6678360471525,204.6452266125862,50,34,24.528301886792452,0.0,1.6700000000000002,0,121.09448626423072,7.885112344425125,53,53,7.27,728,13.735849056603774
7.977467767920752,4.950513257220428,24.50758150991521,0.7827257861524829,14.494766798302763,0.0036670848262672184,0.09596697704134363,0.009209660682453776,-0.24634456252862288,0.2753246368614265,46.81997685406766,6.654248567687301,27.53246368614265,5.888345678847803,137.8884438312274,100.86591532906382,334.42840610048324,203.9441754529085,48,38,11.76470588235294,0.0,0.8400000000000001,0,89.83235566377857,5.62561734136006,51,51,6.99,700,13.72549019607843
8.184603205538338,3.586466932589818,12.862745058560217,0.7608948403255278,14.15119138469859,0.01637261408305987,0.11246809332902508,0.012649072017066294,-0.2975864987324738,0.2935960553754918,40.82638021408359,6.625638166996566,29.75864987324738,7.02242981894767,120.31820884086068,119.7296709792358,291.6170015291685,220.4344435055361,44,37,8.51063829787234,0.0,0.56,0,82.29042603409738,6.1510853728543715,47,47,6.43,644,13.702127659574469
8.288495273468365,4.783741110488556,22.884179012178286,0.784206673135665,14.837799724651646,0.004776486147101375,0.1336915513455932,0.017873430901191385,-0.3062349611661064,0.2665661890358123,52.050344635244365,8.61556639358072,30.62349611661064,8.9082402466868,170.30116261651,140.43321257546856,371.78817596603113,226.8407119748936,42,31,17.77777777777778,0.0,1.12,0,102.35292875573899,7.443315882742318,45,45,6.15,616,13.688888888888888
7.770459848823989,5.122273940046548,26.237690316879988,0.7383778642408695,14.731689583397122,-0.0029283721194834555,0.1369715057028305,0.018761193374500534,-0.256600290496429,0.2795868792672761,49.916822764343095,9.69029343742028,27.95868792672761,9.364637505711093,181.54568165928274,143.14319617412002,356.5487340310221,207.10139204983412,36,24,20.51282051282051,0.0,1.12,0,99.42241066793207,6.794163227138617,39,39,5.309999999999999,532,13.64102564102564
9.060976243700317,4.08449845638059,16.683127640175424,0.9951221083321538,14.696390612728061,-0.007446257633631745,0.10942133389259176,0.01197302831083405,-0.27939290470501443,0.23782360369968936,38.56057416445143,8.140989617692453,27.939290470501444,7.324272235238472,143.49786539682268,115.21206395203713,275.4326726032245,206.95770718889955,34,26,16.216216216216218,0.0,0.8400000000000001,0,79.13041908397064,4.97292596534494,37,37,5.029999999999999,504,13.621621621621621
