force_mean,force_std,force_variance,force_min,force_max,torque_mean,torque_std,torque_variance,torque_min,torque_max,max_force_rate,mean_force_rate,max_torque_rate,mean_torque_rate,force_jerk_rms,torque_jerk_rms,force_jerk_max,torque_jerk_max,force_reversals,torque_reversals,pct_extreme_force,pct_extreme_torque,time_extreme_force,time_extreme_torque,force_total_variation,torque_total_variation,n_steps,n_commands,duration
8.424603409884835,5.427922518294653,29.462342864610168,0.35193599999999997,14.869296,-0.2213385963540408,0.2923219193930824,0.08545210455765577,-0.6351344999999999,0.11806460317545635,1451.7359999999999,6.483192298681668,66.02408953266675,0.19781617420353717,11120.771671330118,428.4998627912645,145173.59999999998,6602.408953266675,12,10,28.57142857142857,28.57142857142857,2.0,2.0,45.31751416778486,1.3827350576827249,700,700,7.0
6.890902007240292,4.941594913742798,24.419360291528694,0.35193599999999997,13.855066112507696,-0.021736884594442087,0.0470886636453086,0.0022173422439010076,-0.12693084151774595,0.0012860799718557563,1350.3130112507695,6.024703982672436,12.821692148960171,0.042921574712022126,12116.007575965332,102.37604659390807,135031.30112507695,1282.1692148960171,10,10,16.666666666666664,0.0,1.0,0.0,36.08797685620789,0.2571002325250125,600,600,6.0
10.543408673395115,5.008811356924757,25.08819120925843,0.35193599999999997,14.869296,0.07438053014277367,0.3453719376845203,0.11928177533996016,-0.6351344999999999,0.6351344999999999,1451.7359999999999,6.437358147100446,77.16885834521729,0.4539627515319962,11136.907966859979,727.2909914945136,145173.59999999998,7716.885834521729,12,14,50.0,25.0,4.0,2.0,51.43449159533257,3.6271623847406502,800,800,8.0
11.29121936373706,5.098007778167175,25.989683306253017,0.35193599999999997,14.869296,0.13394492093822963,0.2516355860013658,0.06332046814225079,-0.11985634177548364,0.6175741566113129,1451.7359999999999,5.3994960062707795,61.845246874457196,0.2221459048906451,11428.01670015822,454.1260536261367,145173.59999999998,6184.52468744572,8,14,62.5,12.5,5.0,1.0,43.14197309010353,1.7749457800762543,800,800,8.0
11.687265580838988,4.936552956945136,24.369555096723765,0.35193599999999997,14.869296,-0.101546831234207,0.24036510994544602,0.057775386079086354,-0.4574011578518181,0.3434662126007923,1451.7359999999999,4.800899480585255,75.4400440604218,0.26892027124298823,10774.129860241192,497.0198403717858,145173.59999999998,7544.00440604218,10,16,66.66666666666666,0.0,6.0,0.0,43.160086330461446,2.4175932384744643,900,900,9.0
0.3519359999999999,5.551115123125783e-17,3.0814879110195774e-33,0.35193599999999997,0.35193599999999997,-0.1227691550626326,0.09626467978612051,0.009266888574324318,-0.2190338348487531,-0.02650447527651206,0.0,0.0,19.252935957224103,0.09674842189559851,0.0,193.4992869177404,0.0,1925.2935957224104,0,2,0.0,0.0,0.0,0.0,0.0,0.19252935957224104,200,200,2.0
11.437842925158025,5.758777493790711,33.16351822299042,0.35193599999999997,14.869296,-0.04252075604874152,0.44309518065930575,0.19633333912350281,-0.6351344999999999,0.6351344999999999,1451.7359999999999,4.888077151993966,104.49157465453335,0.6115269906516824,11501.830695514614,1025.1195626261579,145173.59999999998,10449.157465453334,8,18,70.0,40.0,7.0,4.0,48.83189074841972,6.109154636610307,1000,1000,10.0
9.112553581785795,5.631374651339079,31.712380463744328,0.35193599999999997,14.869296,-0.08596758097609407,0.35352920770249596,0.12498290069875452,-0.6351344999999999,0.5208910907921286,1451.7359999999999,6.5407627847020375,113.39645851191786,0.38466070426783094,12567.853965223336,692.9037534778322,145173.59999999998,11339.645851191786,18,22,41.66666666666667,16.666666666666664,5.0,2.0,78.42374578857743,4.612081844171293,1200,1200,12.0
10.586143596408682,4.877633706745208,23.791310577176997,0.35193599999999997,14.869296,0.007763897657969161,0.06727785302141992,0.004526309507171781,-0.05382219871433286,0.16407193578494644,1451.7359999999999,6.275709310381818,16.76648345232267,0.06697946608161727,11987.664434354741,131.7717223241219,145173.59999999998,1676.648345232267,10,12,42.857142857142854,0.0,3.0,0.0,43.86720807956891,0.4681864679105047,700,700,7.0
0.3519359999999999,5.551115123125783e-17,3.0814879110195774e-33,0.35193599999999997,0.35193599999999997,-0.07481000896451366,0.07405431644249286,0.005484041783764868,-0.1488643254070065,-0.0007556925220207858,0.0,0.0,14.81086328849857,0.07442644868592246,0.0,148.85477681575472,0.0,1481.086328849857,0,2,0.0,0.0,0.0,0.0,0.0,0.1481086328849857,200,200,2.0
7.6106159999999985,7.25868,52.6884353424,0.35193599999999997,14.869296,-0.09548458910195215,0.5396499108980478,0.2912220263322709,-0.6351344999999999,0.4441653217960955,1451.7359999999999,7.295155778894472,107.92998217960954,0.5423617194955254,14590.495777731472,1084.7371349076047,145173.59999999998,10792.998217960954,2,2,50.0,50.0,1.0,1.0,14.517359999999998,1.0792998217960954,200,200,2.0
10.902436607312042,4.7958760196932335,23.000426796268613,0.35193599999999997,14.869296,-0.22462321260751023,0.3272069759662735,0.10706440512099348,-0.6351344999999999,0.15509608969252772,1451.7359999999999,3.566889263883912,79.02305896925277,0.2991330746502311,8814.233650181102,619.7488864315096,145173.59999999998,7902.305896925277,8,12,50.0,37.5,4.0,3.0,28.499445218432456,2.3900732664553463,800,800,8.0
5.4775074004026285,4.682901843011455,21.929569671280078,0.35193599999999997,12.948026096004495,-7.789315109062888e-05,0.04131794625803447,0.0017071726829818246,-0.0570190371281104,0.05922443199191346,984.4815544534947,4.448874949910015,6.626407040736093,0.04574123797678817,8115.470516981628,74.92237698747617,98448.15544534948,662.6407040736093,6,6,0.0,0.0,0.0,0.0,17.75101105014096,0.18250753952738477,400,400,4.0
7.541725693548117,6.309022354562363,39.80376307036762,0.35193599999999997,14.869296,-0.12613165614024846,0.403908006032945,0.16314167733750956,-0.6351344999999999,0.5043530000406043,1451.7359999999999,7.624668275139424,113.94875000406044,0.5814574409486867,13524.074338237078,949.7926860108995,145173.59999999998,11394.875000406044,12,14,37.5,25.0,3.0,2.0,60.921099518364,4.645844953180007,800,800,8.0
8.127685160715219,5.311346500455703,28.210401647903044,0.35193599999999997,14.869296,-0.041983053548747845,0.23585044733234772,0.05562543350686852,-0.3558320290102784,0.4071084432349313,1451.7359999999999,6.2162339246644205,72.73874763576623,0.32199236268825404,11193.65364436302,561.000900758523,145173.59999999998,7273.874763576623,12,12,28.57142857142857,0.0,2.0,0.0,43.4514751334043,2.250726615190896,700,700,7.0
