force_mean,force_std,force_variance,force_min,force_max,torque_mean,torque_std,torque_variance,torque_min,torque_max,max_force_rate,mean_force_rate,max_torque_rate,mean_torque_rate,force_jerk_rms,torque_jerk_rms,force_jerk_max,torque_jerk_max,force_reversals,torque_reversals,pct_extreme_force,pct_extreme_torque,time_extreme_force,time_extreme_torque,force_total_variation,torque_total_variation,n_steps,n_commands,duration,original_steps,compression_ratio
8.326882807882923,3.7380330363501058,13.972890980844792,2.0194280149932555,14.608659370490432,-0.03490656278382353,0.1435350291633797,0.020602304596932266,-0.3162824728873826,0.31487080685316904,42.22238496504375,7.724006498405999,31.628247288738258,10.02535334398848,139.10258801338202,157.7828138216527,301.5884640360268,234.28331324991296,26,23,13.793103448275861,0.0,0.56,0,58.393489127949366,5.312675545467402,29,29,3.91,392,13.517241379310345
9.873978320610842,3.4718372765686234,12.053654074971435,1.6924486221527544,14.129454340913393,0.009283000976625478,0.14106573924521987,0.01989954278880036,-0.30911128608930005,0.30808764338665273,41.34076580817708,6.65154217349777,30.911128608930003,9.376316557880413,123.32090116594664,146.20974397154282,295.291184344122,228.9713230291111,32,22,17.142857142857142,0.0,0.8400000000000001,0,61.06115715270954,5.93985273090804,35,35,4.75,476,13.6
9.01594508107296,4.3493610036184664,18.916941139797032,0.659621380002356,14.646470206519513,-0.016001418617135006,0.09535904407222237,0.009093347286368049,-0.2601595234742423,0.23030415265918092,38.992172882663574,9.344214663476667,26.015952347424232,6.074360788570145,165.83990404369683,102.50918401826239,278.51552059045406,192.71075812906838,26,20,6.896551724137931,0.0,0.28,0,70.64226285588362,3.221138574880436,29,29,3.91,392,13.517241379310345
9.11966483405092,4.263361548611762,18.17625169418128,1.1260305868555456,14.471783938569688,0.005258021386536811,0.1445627813687571,0.02089839775707107,-0.2997360115180161,0.292120279304237,41.606559734998584,6.494729557345603,29.97360115180161,9.729736343046385,121.92806857308993,152.60666543570287,297.189712392847,222.02667519853043,36,27,20.51282051282051,0.0,1.12,0,66.63592525836589,7.088184110172421,39,39,5.309999999999999,532,13.64102564102564
10.910091452910999,3.322091918718034,11.03629471641167,3.4889849995587325,14.817122315719647,0.003946719352200322,0.15324860496927678,0.02348513492502944,-0.3064365679356663,0.2990422780008797,35.509392370277276,5.722320134749201,30.64365679356663,10.808769120047831,111.223460960367,162.59554570967404,253.63851693055196,226.99005032271575,24,17,14.814814814814813,0.0,0.56,0,40.17068734593939,5.3032115747739645,27,27,3.63,364,13.481481481481481
10.810892373038085,1.9285065497031968,3.7191375122481283,7.553871737801858,13.609852306076007,-0.02705799530609095,0.14512391985178674,0.021060952113147822,-0.2942661281065283,0.2783851947864395,22.429557660274625,4.068054527345961,29.42661281065283,10.015176469859256,76.53022099190177,161.93572305131735,160.21112614481873,217.97490970853949,14,11,11.76470588235294,0.0,0.28,0,17.57399555813455,3.0452085303442917,17,17,2.2300000000000004,224,13.176470588235293
10.04104925965004,3.270348821876153,10.695181416746744,5.280386611758343,14.862438481009217,-0.009708841527932503,0.12426480308593822,0.015441741285987,-0.2992173988133129,0.3077950110666451,32.265940753250675,9.050245570230146,30.779501106664508,7.290144929609672,155.69993395552848,133.63489501686624,230.47100538036193,227.99630449381115,16,12,21.052631578947366,0.0,0.56,0,43.984193471318505,2.4671708011234466,19,19,2.51,252,13.263157894736842
8.760626538505988,4.529360656108604,20.515107953104568,1.8371927872126756,14.556319744439758,0.021343509078321186,0.103239330634092,0.010658359389775367,-0.21702948853886134,0.27702201549908034,37.64862422565114,4.616821297072061,27.702201549908033,6.738367377749828,104.06866060426114,115.31087100810137,268.91874446893667,205.2014929622817,16,14,21.052631578947366,0.0,0.56,0,22.437751503770215,2.3002774466966383,19,19,2.51,252,13.263157894736842
10.334890778649582,1.9867669493112812,3.947242910875655,7.7904371267477766,13.857995043821312,0.013594023030822295,0.11849726312348552,0.014041601367756562,-0.26808865733259835,0.2843950815295435,22.472436729901982,4.214535700940612,28.43950815295435,7.8981444660288185,81.21958875627975,126.7525532958908,160.51740521358556,210.66302335521738,20,15,8.695652173913043,0.0,0.28,0,25.034342063587232,3.24297914394306,23,23,3.0699999999999994,308,13.391304347826088
11.52403984133384,3.074992817053231,9.455580824928964,5.7874605781279715,14.837080486837282,-0.002594257083990898,0.13351356979944667,0.01782587332059172,-0.2461867671085877,0.29830566728867935,26.561391191549827,5.003622812601507,29.830566728867936,9.235608661664983,90.761582779489,142.70418589305154,189.72422279678446,220.96716095457728,18,12,42.857142857142854,0.0,1.11,0,27.01956318804814,3.4573194456625345,21,21,2.79,280,13.333333333333334
9.544166680685416,4.906248328380489,24.071272659736337,0.5261640357834338,14.702549911897966,-0.09014592416996191,0.1182453145728786,0.013981954418439014,-0.2830874647689,0.05053002118276473,41.85879831001452,7.336116800090015,28.30874647689,10.330547143886974,145.52296266144032,163.26657016168127,298.9914165001037,209.6944183473333,18,18,33.33333333333333,0.0,0.8300000000000001,0,39.61503072048609,3.937718878686694,21,21,2.79,280,13.333333333333334
10.468665165571696,2.8046387667519106,7.865998611967677,5.613298961482454,14.410345581607586,-0.028478419352879186,0.09935381526934242,0.009871180608574618,-0.29855814642912704,0.20822669763892265,32.581654148611605,7.166002633944932,29.8558146429127,6.466546562954383,135.2541300147404,111.92705699893142,232.72610106151146,221.15418254009407,16,12,31.57894736842105,0.0,0.8400000000000001,0,34.826772800972364,2.175735851520807,19,19,2.51,252,13.263157894736842
8.833103954803098,4.553523063808353,20.734572292634606,1.233204372020975,14.803600299933194,-0.022499046223788306,0.1492121382458793,0.022264262199907396,-0.31676645130615205,0.314729924984408,42.75176652571935,11.560665034999348,31.676645130615206,10.372133841961157,195.04410750407752,162.3635144605453,305.3697608979953,234.64181578233485,18,16,28.57142857142857,0.0,0.8400000000000001,0,62.42759118899649,3.8734159819728307,21,21,2.79,280,13.333333333333334
9.07483100187937,5.249796748742555,27.560365903107904,1.0373454502759807,14.864040552604017,-0.007991165513084587,0.13079516458521298,0.01710737507887295,-0.2969341236931664,0.3035871099326183,49.965071046250586,13.63348370841741,30.358710993261827,8.687660442074142,234.70282084893077,140.73488324516018,356.8933646160756,224.87934069082831,22,19,36.0,0.0,1.11,0,88.34497443054484,3.9529321227404894,25,25,3.3500000000000005,336,13.44
10.363051814011424,3.5024885932696597,12.26742634598408,2.339610088203437,13.86418817709864,-0.033936904719094156,0.1195953049107508,0.014303036956695454,-0.25209650887720664,0.20452836510574757,36.560271234405214,5.272168839749569,25.209650887720663,8.574009994372425,114.50455733529402,131.8380092203798,261.1447945314658,186.73815472385675,20,18,17.391304347826086,0.0,0.56,0,31.316682908112448,3.4657153558504157,23,23,3.0699999999999994,308,13.391304347826088
9.581108011416145,3.7589347365783126,14.129590353855068,3.2907806872223038,14.254080659075381,0.004176195112729194,0.12797458018108057,0.01637749317252382,-0.258222821500332,0.3131561478799266,30.093379468888795,6.337344962815446,31.31561478799266,7.847550900485041,117.92686894856836,138.30845186697744,214.9527104920628,231.96751694809376,18,14,28.57142857142857,0.0,0.8400000000000001,0,34.221662799203415,2.994162389770012,21,21,2.79,280,13.333333333333334
9.421589142471179,4.654702843622261,21.666258562425167,0.41109753336920496,14.341775212787223,-0.022028848583209158,0.09872125347568783,0.009745885887811006,-0.2609485192055544,0.24882854896522577,39.13686419198831,6.769009434964341,26.09485192055544,6.4220042009877005,135.44646809444794,110.26146027322525,279.5490299427736,193.29519941152174,14,12,11.76470588235294,0.0,0.28,0,29.242120759045953,1.9366210733732978,17,17,2.2300000000000004,224,13.176470588235293
10.108260633747266,4.200247182482269,17.64207639395024,2.604870555855821,14.154108852772255,0.05138509145860845,0.12872073775924667,0.016569028329284752,-0.16787980550898074,0.2888953808080079,30.771716667574733,6.600845242375531,28.88953808080079,9.882477405587345,130.97690089380123,152.01545722111294,219.79797619696237,213.99657837630212,14,11,23.52941176470588,0.0,0.56,0,28.515651447062293,2.995092622778973,17,17,2.2300000000000004,224,13.176470588235293
